Адрес,Title 1,Description 1,Индексация,H1-1,Статус индексации,H1-1 длина,H2-1,H2-1 длина,H2-2,H2-2 длина,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml,Передано (байт),Всего передано (байт),CO2 (мг),Рейтинг углерода,Количество слов,Количество предложений,Среднее количество слов в предложении,Оценка удобочитаемости по шкале Flesch,Читабельность,Соотношение текста,Глубина парсинга,Глубина папки,Link Score,Внутренние ссылки,Уникальные входящие ссылки,Уникальные входящие ссылки JS,% от общего,Исходящие ссылки,Уникальные исходящие ссылки,Уникальные исходящие ссылки JS,Внешние ссылки,Уникальные внешние ссылки,Уникальные внешние ссылки JS,Ближайшее сходство,Кол-во близких дубликатов,Орфографические ошибки,Грамматические ошибки,Hash,Время отклика,Last Modified,Redirect URL,Тип редиректа,Cookies,Language,HTTP версия,Альтернативная мобильная ссылка,Кодированный адрес URL,Временная метка парсинга
https://cpp-globez.ru/новости/центру-профессиональной-подготовки-объединения-глобал-безопасность-20-лет,центру-профессиональной-подготовки-объединения-«глобал-безопасность»-20-лет | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Центру Профессиональной Подготовки Объединения «Глобал-Безопасность» 20 лет!,,76,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/центру-профессиональной-подготовки-объединения-глобал-безопасность-20-лет,,,,,,9759,9759,"3,459614295",,334,83,"4,024096386",100,Очень легко,"8,5590105",2,1,,9,3,0,"2,08",93,47,0,1,1,0,,,,,fc9eb38f5a48dc290fbafaa130566f31,"0,957","Wed, 08 Apr 2026 18:58:22 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%86%D0%B5%D0%BD%D1%82%D1%80%D1%83-%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9-%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B8-%D0%BE%D0%B1%D1%8A%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F-%D0%B3%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB-%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C-20-%D0%BB%D0%B5%D1%82,2026-04-08 19:58:21
https://cpp-globez.ru/info/пользовательское-соглашение,пользовательское-соглашение | info,"Обучение безопасному обращению с оружием, лицензия на оружие, лицензия на травматику. Мытищи, ул. Новослободская, вл. 1, стр. 1 +7 (495) 582-42-91",Индексируемое,"Обучение стрельбе, лицензия на оружие и травматику, продление лицензии на оружие.",,81,Пользовательское Соглашение,27,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/info/пользовательское-соглашение,,,,,,9207,9207,"3,263927535",,612,133,"4,601503759",100,Очень легко,"18,73494",2,1,,6,3,0,"2,08",80,36,0,1,1,0,,,,,90c689ebac881bbd319eb67e1a7efa30,"0,57","Wed, 08 Apr 2026 18:58:45 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/info/%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B5-%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D0%B5,2026-04-08 19:58:45
https://cpp-globez.ru/info/политика-конфиденциальности,политика-конфиденциальности | info,"Обучение безопасному обращению с оружием, лицензия на оружие, лицензия на травматику. Мытищи, ул. Новослободская, вл. 1, стр. 1 +7 (495) 582-42-91",Индексируемое,"Обучение стрельбе, лицензия на оружие и травматику, продление лицензии на оружие.",,81,Политика конфиденциальности,27,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/info/политика-конфиденциальности,,,,,,9991,9991,"3,541859455",,782,149,"5,248322148",100,Очень легко,"22,731472",2,1,,6,3,0,"2,08",80,36,0,1,1,0,,,,,c603fc406ce1a29761bd1bf5b0026262,"0,562","Wed, 08 Apr 2026 18:58:46 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/info/%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0-%D0%BA%D0%BE%D0%BD%D1%84%D0%B8%D0%B4%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D0%B8,2026-04-08 19:58:46
https://cpp-globez.ru/table/info/,info,"Обучение безопасному обращению с оружием, лицензия на оружие, лицензия на травматику. Мытищи, ул. Новослободская, вл. 1, стр. 1 +7 (495) 582-42-91",Индексируемое,info,,4,Предписания органов осуществляющих государственный контроль (надзор) в сфере образования,88,отчеты,6,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,,,,,,9796,9796,"3,47273098",,602,161,"3,739130435",100,Очень легко,"15,099833",3,2,,7,4,0,"2,78",106,51,0,1,1,0,,,,,34d40539a28dc664d483982cca31cf69,"0,621","Wed, 08 Apr 2026 18:58:46 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/table/info/,2026-04-08 19:58:46
https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-17-03-2021-goda,prisvoenie-kvalifikatsii-okhrannika-ot-17-03-2021-goda | prikaz,Присвоение квалификации охранника от 17.03.2021 года,Индексируемое,Присвоение квалификации охранника от 17.03.2021 года,,52,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-17-03-2021-goda,,,,,,7233,7233,"2,564134665",,216,68,"3,176470588",100,Очень легко,"9,008353",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,9fcbe864e8d8d7de255d011d50ee4db9,"0,554","Wed, 08 Apr 2026 18:58:52 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-17-03-2021-goda,2026-04-08 19:58:52
https://cpp-globez.ru/prikaz/rasporyazhenie-o-prisvoenii-kvalifikatsii-ot-07-04-2021,rasporyazhenie-o-prisvoenii-kvalifikatsii-ot-07-04-2021 | prikaz,Распоряжение о присвоении квалификации от 07.04.2021,Индексируемое,Распоряжение о присвоении квалификации от 07.04.2021,,52,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/rasporyazhenie-o-prisvoenii-kvalifikatsii-ot-07-04-2021,,,,,,7248,7248,"2,56945224",,216,68,"3,176470588",100,Очень легко,"9,003179",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,a76380361f8b12d4d2ec837e363dd1c3,"0,315","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/rasporyazhenie-o-prisvoenii-kvalifikatsii-ot-07-04-2021,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-16-03-2021-goda,prisvoenie-kvalifikatsii-okhrannika-ot-16-03-2021-goda | prikaz,Присвоение квалификации охранника от 16.03.2021 года,Индексируемое,Присвоение квалификации охранника от 16.03.2021 года,,52,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-16-03-2021-goda,,,,,,7234,7234,"2,56448917",,216,68,"3,176470588",100,Очень легко,"9,008353",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,5fbf46ca599eb711a7b9acc74280262,"0,55","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-16-03-2021-goda,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/prikaz-22-21-1-a-23-21-1-v-g-mytishchi-m-o-o-vypuske-slushatelej-proshedshikh-obuchenie-po-programme-podgotovki-chastnykh-okhrannikov,prikaz-22-21-1-a-23-21-1-v-g-mytishchi-m-o-o-vypuske-slushatelej-proshedshikh-obuchenie-po-programme-podgotovki-chastnykh-okhrannikov | prikaz,Приказ 22-21-1/А; 23-21-1/В,Индексируемое,"Приказ 22-21-1/А; 23-21-1/В г. Мытищи, М.О. «О выпуске слушателей, прошедших обучение по программе «Подготовки частных охранников».",,131,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-22-21-1-a-23-21-1-v-g-mytishchi-m-o-o-vypuske-slushatelej-proshedshikh-obuchenie-po-programme-podgotovki-chastnykh-okhrannikov,,,,,,7343,7343,"2,603130215",,233,70,"3,328571429",100,Очень легко,"9,285634",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,918d212f0f4d879c03aff746def73601,"0,57","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-22-21-1-a-23-21-1-v-g-mytishchi-m-o-o-vypuske-slushatelej-proshedshikh-obuchenie-po-programme-podgotovki-chastnykh-okhrannikov,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/prikaz-o-vypuske-slushatelej-26-21-1-a-27-21-1-v-ot-30-03-2021,prikaz-o-vypuske-slushatelej-26-21-1-a-27-21-1-v-ot-30-03-2021 | prikaz,26-21-1/А; 27-21-1/В от 30.03.2021,Индексируемое,Приказ о выпуске слушателей 26-21-1/А; 27-21-1/В от 30.03.2021,,62,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-o-vypuske-slushatelej-26-21-1-a-27-21-1-v-ot-30-03-2021,,,,,,7252,7252,"2,57087026",,218,68,"3,205882353",100,Очень легко,"9,008078",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,94a5cad9b88acb6ea3de90de93560793,"0,269","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-o-vypuske-slushatelej-26-21-1-a-27-21-1-v-ot-30-03-2021,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-ot-31-03-2021-goda-goda,prisvoenie-kvalifikatsii-okhrannika-ot-ot-31-03-2021-goda-goda | prikaz,Распоряжение: ЧОУ ДПО «ЦПП» от 31.03.2021 года,Индексируемое,Присвоение квалификации охранника от от 31.03.2021 года года,,60,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-ot-31-03-2021-goda-goda,,,,,,7292,7292,"2,58505046",,221,69,"3,202898551",100,Очень легко,"9,026264",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,1719858a8ae8becd30640d2c2891fb9b,"0,309","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-ot-31-03-2021-goda-goda,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/page-6-4,prikaz | Page 5-5,,Индексируемое,,,0,Присвоение квалификации гражданам от 10.03.2021 года,52,Приказ 20-21-1/А; 21-21-1/В о выпуске слушателей 09.03.2021,59,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/prikaz/page-7-4,https://cpp-globez.ru/prikaz/page-5-4,,,,8763,8763,"3,106527315",,390,124,"3,14516129",100,Очень легко,"10,544248",3,1,,12,7,0,"4,86",104,53,0,1,1,0,,,,,cfd6f639d4f1b55816f985e143d44a68,"0,294","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/page-6-4,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/page-5-4,prikaz | Page 4-5,,Индексируемое,,,0,Приказ о выпуске слушателей 26-21-1/А; 27-21-1/В от 30.03.2021,62,Присвоение квалификации охранника от 17.03.2021 года,52,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/prikaz/page-6-4,https://cpp-globez.ru/приказы/page-4-4,,,,8370,8370,"2,96720685",,320,112,"2,857142857",100,Очень легко,"9,385624",3,1,,12,7,0,"4,86",104,53,0,1,1,0,,,,,9a4ea632020fa5e4b5d3935f3c53372a,"0,285","Wed, 08 Apr 2026 18:58:53 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/page-5-4,2026-04-08 19:58:53
https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-06-04-2021-goda,prisvoenie-kvalifikatsii-okhrannika-ot-06-04-2021-goda | prikaz,Присвоение квалификации охранника от 06.04.2021 года,Индексируемое,Присвоение квалификации охранника от 06.04.2021 года,,52,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-06-04-2021-goda,,,,,,7240,7240,"2,5666162",,216,68,"3,176470588",100,Очень легко,"9,008353",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,c704ee83e2a74df5acd56e07e082f82b,"0,289","Wed, 08 Apr 2026 18:58:54 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prisvoenie-kvalifikatsii-okhrannika-ot-06-04-2021-goda,2026-04-08 19:58:54
https://cpp-globez.ru/prikaz/page-7-4,prikaz | Page 5-5,,Индексируемое,,,0,Распоряжение: Во исполнение приказа МВД России от 19.06.2006 № 447,66,"Приказ 14-21-1/А; 15-21-1/В г. Мытищи, М.О. «О выпуске слушателей, прошедших обучение по программе «Подготовки частных охранников».",131,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/prikaz/page-8-4,https://cpp-globez.ru/prikaz/page-6-4,,,,8732,8732,"3,09553766",,404,128,"3,15625",100,Очень легко,"10,349113",3,1,,12,7,0,"4,86",104,53,0,1,1,0,,,,,919c00dc32c3f958d3eb56127bc97810,"0,346","Wed, 08 Apr 2026 18:58:54 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/page-7-4,2026-04-08 19:58:54
https://cpp-globez.ru/prikaz/prikaz-o-vypuske-slushatelej-prikaz-28-21-1-a-29-21-1-v-ot-05-04-2021,prikaz-o-vypuske-slushatelej-prikaz-28-21-1-a-29-21-1-v-ot-05-04-2021 | prikaz,Приказ 28-21-1/А;29-21-1/В от 05-04-2021,Индексируемое,Приказ о выпуске слушателей Приказ 28-21-1/А;29-21-1/В от 05-04-2021,,68,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-o-vypuske-slushatelej-prikaz-28-21-1-a-29-21-1-v-ot-05-04-2021,,,,,,7265,7265,"2,575478825",,218,62,"3,516129032",100,Очень легко,"9,049964",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,5ed4507c122e3070e447731f5302c549,"0,381","Wed, 08 Apr 2026 18:58:54 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-o-vypuske-slushatelej-prikaz-28-21-1-a-29-21-1-v-ot-05-04-2021,2026-04-08 19:58:54
https://cpp-globez.ru/en/prikaz/приказ-1-21-1-а,приказ-1-21-1-а | prikaz,Приказ 1-21-1/А,Индексируемое,Приказ 1-21-1/А от 12.01.2021,,29,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/en/prikaz/приказ-1-21-1-а,,,,,,7212,7212,"2,55669006",,208,66,"3,151515152",100,Очень легко,"8,797518",3,2,,4,1,0,"0,69",82,36,0,1,1,0,,,,,148f9cd555398d767d64a14411afd4fa,"0,548","Wed, 08 Apr 2026 18:58:55 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/en/prikaz/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7-1-21-1-%D0%B0,2026-04-08 19:58:55
https://cpp-globez.ru/images/prikaz/3/зачисление%2055B.PDF,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,3,3,,2,2,0,"1,39",0,0,0,0,0,0,,,,,,"0,518",,https://cpp-globez.ru/en/prikaz/распоряжение-от-07-10-2020,HTTP Redirect,,,1.1,,https://cpp-globez.ru/images/prikaz/3/%D0%B7%D0%B0%D1%87%D0%B8%D1%81%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%2055B.PDF,2026-04-08 19:58:55
https://cpp-globez.ru/images/prikaz/3/выпуск%2055B.PDF,,,Неиндексируемое,,Редирект,0,,0,,0,,,,,,,,,,0,0,0,,0,,,,,0,3,3,,2,2,0,"1,39",0,0,0,0,0,0,,,,,,"0,249",,https://cpp-globez.ru/en/prikaz/приказ-1-21-1-а,HTTP Redirect,,,1.1,,https://cpp-globez.ru/images/prikaz/3/%D0%B2%D1%8B%D0%BF%D1%83%D1%81%D0%BA%2055B.PDF,2026-04-08 19:58:55
https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-4,prikazy-o-prisvoenii-4 | prikaz,от Приказ № 60/2/21 от 21.07.2021 от выпуск 61 А от выпуск 61 B от зачисление 61А от зачисление 61B,Индексируемое,Приказы о присвоении от июль 2021,,33,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-4,,,,,,7347,7347,"2,604548235",,230,68,"3,382352941",100,Очень легко,"8,992189",3,1,,7,3,0,"2,08",86,40,0,1,1,0,,,,,ae0f9e92b0f5d3357a7b0952e757ee63,"0,327","Wed, 08 Apr 2026 18:58:55 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikazy-o-prisvoenii-4,2026-04-08 19:58:55
https://cpp-globez.ru/prikaz/prikaz-30-21-1-a-31-21-1-v-ot-13-04-2021,prikaz-30-21-1-a-31-21-1-v-ot-13-04-2021 | prikaz,Приказ 30-21-1/А;31-21-1/В от 13.04.2021,Индексируемое,Приказ 30-21-1/А;31-21-1/В от 13.04.2021,,40,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-30-21-1-a-31-21-1-v-ot-13-04-2021,,,,,,7210,7210,"2,55598105",,210,68,"3,088235294",100,Очень легко,"8,924097",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,ebc7cad6652b973bceeccb5e447a3276,"0,283","Wed, 08 Apr 2026 18:58:55 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-30-21-1-a-31-21-1-v-ot-13-04-2021,2026-04-08 19:58:55
https://cpp-globez.ru/prikaz/rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika,rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika | prikaz,Распоряжение от 14.04.2021 года,Индексируемое,"Распоряжение от 14.04.2021 года, присвоена квалификация частного охранника",,74,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika,,,,,,7267,7267,"2,576187835",,218,68,"3,205882353",100,Очень легко,"9,043465",3,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,78b8cb345351b6558a2c79ac58282e69,"0,323","Wed, 08 Apr 2026 18:58:55 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika,2026-04-08 19:58:55
https://cpp-globez.ru/prikaz/rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika-2,rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika-2 | prikaz,Распоряжение от 17.05.2021 / 18.05.2021 / 19.05.2021 / 21.05.2021 /года,Индексируемое,Распоряжение от 17.05.2021 / 18.05.2021 / 19.05.2021 / 21.05.2021 / года,,72,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika-2,,,,,,7315,7315,"2,593204075",,230,86,"2,674418605",100,Очень легко,"9,085769",3,1,,7,3,0,"2,08",85,39,0,1,1,0,,,,,71f7b49a20afa13dc89e1ffa7fef9a71,"0,331","Wed, 08 Apr 2026 18:58:56 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/rasporyazhenie-ot-14-04-2021-goda-prisvoena-kvalifikatsiya-chastnogo-okhrannika-2,2026-04-08 19:58:56
https://cpp-globez.ru/en/обучение-стрельбе-из-огнестрельного-оружия,"Обучение стрельбе из огнестрельного оружия (пистолет, карабин) в ЦПП Мытищи - ЦПП","В «Центре Профессиональной подготовки» вы пройдете обучение стрельбе из огнестрельного оружия, здесь вы сможете найти максимально комфортные условия для учебы.",Индексируемое,ОБУЧЕНИЕ СТРЕЛЬБЕ ИЗ ОГНЕСТРЕЛЬНОГО ОРУЖИЯ,,42,Служебный пистолет MP-71,24,Карабин «Сайга-410»,19,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/en/обучение-стрельбе-из-огнестрельного-оружия,,,,,,9852,9852,"3,49258326",,572,132,"4,333333333",100,Очень легко,"16,405542",3,1,,6,1,0,"0,69",82,35,0,1,1,0,,,,,c62233974c57074e4a9d47efa47dbdd2,"0,541","Wed, 08 Apr 2026 18:58:57 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/en/%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%B1%D0%B5-%D0%B8%D0%B7-%D0%BE%D0%B3%D0%BD%D0%B5%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D1%8F,2026-04-08 19:58:57
https://cpp-globez.ru/новости/,novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Семинары для сотрудников личной охраны,38,Центру Профессиональной Подготовки Объединения «Глобал-Безопасность» 20 лет!,76,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-2-5,,,,,9977,9977,"3,536896385",,485,113,"4,292035398",100,Очень легко,"12,5",3,1,,8,4,0,"2,78",97,47,0,1,1,0,,,,,4a21fcad269632ac25568178dab1a4fc,"0,585","Wed, 08 Apr 2026 18:58:58 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/,2026-04-08 19:58:57
https://cpp-globez.ru/новости/вооруженная-охрана-грузов-сопровождение-ценностей,"вооруженная-охрана-грузов,-сопровождение-ценностей | novosti","Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,"Вооруженная охрана грузов, сопровождение ценностей.",,51,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/вооруженная-охрана-грузов-сопровождение-ценностей,,,,,,12420,12420,"4,4029521",,1251,197,"6,350253807",100,Очень легко,"27,426954",3,1,,7,3,0,"2,08",81,36,0,4,4,0,,,,,c7928770e3b98221e7ecd6dd0e73a6cb,"0,33","Wed, 08 Apr 2026 18:58:58 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B2%D0%BE%D0%BE%D1%80%D1%83%D0%B6%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B0-%D0%B3%D1%80%D1%83%D0%B7%D0%BE%D0%B2-%D1%81%D0%BE%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5-%D1%86%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D0%B5%D0%B9,2026-04-08 19:58:58
https://cpp-globez.ru/новости/правила-применения-травматического-оружия,правила-применения-травматического-оружия | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Правила применения травматического оружия,,41,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/правила-применения-травматического-оружия,,,,,,9231,9231,"3,272435655",,517,103,"5,019417476",100,Очень легко,"15,603887",3,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,4505a6d63394d618689b191b374b52f9,"0,302","Wed, 08 Apr 2026 18:58:58 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0-%D0%BF%D1%80%D0%B8%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F-%D1%82%D1%80%D0%B0%D0%B2%D0%BC%D0%B0%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D1%8F,2026-04-08 19:58:58
https://cpp-globez.ru/новости/page-5-5,novosti | Page 5-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Рутинная работа Генерального Директора,38,Руководитель в кризис,21,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-6-5,https://cpp-globez.ru/новости/page-4-5,,,,9634,9634,"3,41530117",,454,108,"4,203703704",100,Очень легко,"11,520383",3,1,,12,7,0,"4,86",101,50,0,1,1,0,,,,,8b0774e826e8af14458937fc130b4ac5,"0,302","Wed, 08 Apr 2026 18:58:58 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-5-5,2026-04-08 19:58:58
https://cpp-globez.ru/novosti/bezopasnoe-obrashchenie-s-oruzhiem,"Безопасное обращение с оружием — пособие, обучение и экзамен по обращению с оружием | ЧОУ ДПО «Центр профессиональной подготовки»","Пособие и обучение по безопасному обращению с гражданским оружием. Подготовка к экзамену, правила владения и применения оружия, обновлённые нормативы и советы специалистов. Центр профессиональной подготовки",Индексируемое,Безопасное обращение с оружием,,30,Для кого предназначено пособие,30,Актуальность и содержание,25,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/novosti/bezopasnoe-obrashchenie-s-oruzhiem,,,,,,9453,9453,"3,351135765",,566,118,"4,796610169",100,Очень легко,"17,183924",3,1,,6,3,0,"2,08",81,36,0,1,1,0,,,,,74b77434285101f5f1ec628d837eec2a,"0,329","Wed, 08 Apr 2026 18:58:58 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/novosti/bezopasnoe-obrashchenie-s-oruzhiem,2026-04-08 19:58:58
